date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,score1,score2,1,X,2,highest1,highestX,highest2,Value1,ValueX,Value2
20/08/2018,1952,Mexican Primera Division Torneo Apertura,Pumas Unam,Querétaro,40.71,35.67,0.4754,0.25,0.2746,1.55,1.05,,,2.10,3.64,4.00,,,,,,
20/08/2018,1952,Mexican Primera Division Torneo Apertura,Morelia,Pachuca,39.84,42.12,0.4084,0.3157,0.2759,1.47,1.26,,,2.45,3.62,3.17,,,,,,
20/08/2018,1952,Mexican Primera Division Torneo Apertura,Guadalajara,Necaxa,39.21,41.33,0.409,0.2978,0.2932,1.34,1.1,,,2.44,3.41,3.36,,,,,,
21/08/2018,1952,Mexican Primera Division Torneo Apertura,Tigres UANL,Veracruz,50.41,30.14,0.6353,0.113,0.2516,1.68,0.54,,,1.57,3.97,8.85,,,,,,
21/08/2018,1952,Mexican Primera Division Torneo Apertura,Cruz Azul,Toluca,49.95,46.21,0.4698,0.2434,0.2867,1.45,0.96,,,2.13,3.49,4.11,,,,,,
21/08/2018,1952,Mexican Primera Division Torneo Apertura,Lobos de la BUAP,Monterrey,37.42,54.99,0.2619,0.4676,0.2704,1.12,1.58,,,3.82,3.70,2.14,,,,,,
21/08/2018,1952,Mexican Primera Division Torneo Apertura,León,Club América,37.82,48.76,0.3215,0.404,0.2745,1.28,1.47,,,3.11,3.64,2.48,,,,,,
21/08/2018,4582,National Women's Soccer League,Seattle Reign FC,Houston Dash,49.44,41.37,0.5407,0.1891,0.2702,1.55,0.8,,,1.85,3.70,5.29,,,,,,
22/08/2018,2105,Brasileiro Série A,Fluminense,Corinthians,46.9,51.38,0.436,0.2832,0.2808,1.3,0.99,,,2.29,3.56,3.53,,,,,,
22/08/2018,2105,Brasileiro Série A,Bahía,Internacional,47.89,56.82,0.3875,0.3308,0.2817,1.22,1.1,,,2.58,3.55,3.02,,,,,,
22/08/2018,2105,Brasileiro Série A,Paraná,São Paulo,36.34,57.25,0.2793,0.4378,0.2829,0.96,1.28,,,3.58,3.53,2.28,,,,,,
22/08/2018,2105,Brasileiro Série A,Chapecoense AF,Atlético Paranaense,44.82,46.91,0.4657,0.2561,0.2782,1.34,0.92,,,2.15,3.59,3.90,,,,,,
22/08/2018,2105,Brasileiro Série A,Grêmio,Cruzeiro,57.52,52.51,0.535,0.171,0.294,1.28,0.59,,,1.87,3.40,5.85,,,,,,
22/08/2018,2105,Brasileiro Série A,Flamengo,Vítoria,60.51,39.75,0.7092,0.1061,0.1848,2.13,0.68,,,1.41,5.41,9.43,,,,,,
22/08/2018,2105,Brasileiro Série A,Palmeiras,Botafogo,59.09,45.32,0.6297,0.1459,0.2244,1.8,0.73,,,1.59,4.46,6.85,,,,,,
22/08/2018,2105,Brasileiro Série A,Sport Recife,América Mineiro,41.92,38.92,0.5194,0.2244,0.2562,1.55,0.92,,,1.93,3.90,4.46,,,,,,
22/08/2018,2105,Brasileiro Série A,Atletico Mineiro,Vasco da Gama,52.82,42.81,0.5936,0.1954,0.211,2.03,1.08,,,1.68,4.74,5.12,,,,,,
22/08/2018,1952,Mexican Primera Division Torneo Apertura,Tijuana,Santos Laguna,42.83,46.3,0.4049,0.3123,0.2828,1.41,1.2,,,2.47,3.54,3.20,,,,,,
22/08/2018,1951,Major League Soccer,New York City FC,New York Red Bulls,43.44,43.56,0.4927,0.268,0.2393,1.75,1.23,,,2.03,4.18,3.73,,,,,,
22/08/2018,4582,National Women's Soccer League,Washington Spirit,Utah Royals FC,30.8,39.84,0.3407,0.3041,0.3552,0.89,0.83,,,2.94,2.82,3.29,,,,,,
22/08/2018,4582,National Women's Soccer League,Portland Thorns,Sky Blue FC,55.53,29.61,0.7712,0.0764,0.1524,2.58,0.69,,,1.30,6.56,13.09,,,,,,
23/08/2018,1951,Major League Soccer,Chicago Fire,Columbus Crew,25.59,34.56,0.3776,0.3715,0.2509,1.47,1.46,,,2.65,3.99,2.69,,,,,,
23/08/2018,1951,Major League Soccer,Houston Dynamo,FC Dallas,32.68,35.78,0.4601,0.2952,0.2447,1.67,1.29,,,2.17,4.09,3.39,,,,,,
24/08/2018,1951,Major League Soccer,Orlando City SC,Atlanta United FC,24.49,45.86,0.259,0.5243,0.2167,1.4,2.06,,,3.86,4.61,1.91,,,,,,
24/08/2018,1952,Mexican Primera Division Torneo Apertura,Atlas,Guadalajara,36.61,39.21,0.3986,0.302,0.2993,1.28,1.08,,,2.51,3.34,3.31,,,,,,
24/08/2018,1951,Major League Soccer,Los Angeles Galaxy,Los Angeles FC,35.76,34.16,0.5144,0.2726,0.2131,2.12,1.51,,,1.94,4.69,3.67,,,,,,
25/08/2018,1874,Swedish Allsvenskan,Malmo FF,IK Sirius,50.48,22.37,0.8125,0.0625,0.125,2.8,0.67,,,1.23,8.00,16.00,,,,,,
25/08/2018,1859,Norwegian Tippeligaen,Rosenborg,Stromsgodset,53.97,32.5,0.7088,0.0925,0.1987,1.97,0.55,,,1.41,5.03,10.81,,,,,,
25/08/2018,1859,Norwegian Tippeligaen,Tromso,Bodo/Glimt,38.58,26.33,0.586,0.1853,0.2287,1.87,0.94,,,1.71,4.37,5.40,,,,,,
25/08/2018,2105,Brasileiro Série A,Vasco da Gama,Chapecoense AF,42.81,44.82,0.4611,0.2629,0.276,1.35,0.95,,,2.17,3.62,3.80,,,,,,
25/08/2018,2105,Brasileiro Série A,Botafogo,Sport Recife,45.32,41.92,0.5235,0.219,0.2575,1.53,0.89,,,1.91,3.88,4.57,,,,,,
25/08/2018,2105,Brasileiro Série A,Internacional,Palmeiras,56.82,59.09,0.4685,0.2561,0.2754,1.37,0.93,,,2.13,3.63,3.90,,,,,,
25/08/2018,2105,Brasileiro Série A,Atlético Paranaense,Grêmio,46.91,57.52,0.366,0.3361,0.2979,1.09,1.03,,,2.73,3.36,2.98,,,,,,
25/08/2018,2105,Brasileiro Série A,América Mineiro,Flamengo,38.92,60.51,0.2714,0.4671,0.2615,1.06,1.47,,,3.68,3.82,2.14,,,,,,
25/08/2018,2105,Brasileiro Série A,Cruzeiro,Fluminense,52.51,46.9,0.5463,0.1887,0.265,1.48,0.74,,,1.83,3.77,5.30,,,,,,
25/08/2018,2105,Brasileiro Série A,Santos,Bahía,49.14,47.89,0.5018,0.2402,0.258,1.52,0.97,,,1.99,3.88,4.16,,,,,,
25/08/2018,2105,Brasileiro Série A,Corinthians,Paraná,51.38,36.34,0.6382,0.1158,0.246,1.57,0.5,,,1.57,4.07,8.64,,,,,,
25/08/2018,2105,Brasileiro Série A,Vítoria,Atletico Mineiro,39.75,52.82,0.3552,0.418,0.2268,1.61,1.76,,,2.82,4.41,2.39,,,,,,
25/08/2018,2105,Brasileiro Série A,São Paulo,Ceará,57.25,37.46,0.686,0.098,0.216,1.78,0.5,,,1.46,4.63,10.20,,,,,,
25/08/2018,4582,National Women's Soccer League,Orlando Pride,Chicago Red Stars,47.25,49.59,0.4312,0.3117,0.2571,1.61,1.34,,,2.32,3.89,3.21,,,,,,
25/08/2018,4582,National Women's Soccer League,Seattle Reign FC,North Carolina FC,49.44,68.49,0.2745,0.4315,0.294,0.99,1.32,,,3.64,3.40,2.32,,,,,,
25/08/2018,1952,Mexican Primera Division Torneo Apertura,Pachuca,Puebla,42.12,37.66,0.4786,0.2482,0.2732,1.57,1.05,,,2.09,3.66,4.03,,,,,,
25/08/2018,1951,Major League Soccer,Philadelphia Union,New England Revolution,32.18,28.63,0.538,0.2319,0.2301,1.87,1.15,,,1.86,4.35,4.31,,,,,,
25/08/2018,1951,Major League Soccer,Toronto FC,Montreal Impact,38.99,27.04,0.6176,0.1725,0.2099,2.06,0.99,,,1.62,4.76,5.80,,,,,,
25/08/2018,4582,National Women's Soccer League,Washington Spirit,Portland Thorns,30.8,55.53,0.2217,0.5063,0.272,0.92,1.54,,,4.51,3.68,1.98,,,,,,
25/08/2018,4582,National Women's Soccer League,Houston Dash,Sky Blue FC,41.37,29.61,0.5936,0.1864,0.22,2.07,1.07,,,1.68,4.55,5.36,,,,,,
25/08/2018,1951,Major League Soccer,Sporting Kansas City,Minnesota United FC,38.58,23.23,0.6848,0.1346,0.1806,2.37,0.95,,,1.46,5.54,7.43,,,,,,
25/08/2018,1951,Major League Soccer,Colorado Rapids,Real Salt Lake,21.9,27.95,0.4278,0.3174,0.2548,1.53,1.28,,,2.34,3.92,3.15,,,,,,
25/08/2018,1952,Mexican Primera Division Torneo Apertura,Monterrey,Morelia,54.99,39.84,0.5943,0.165,0.2407,1.86,0.86,,,1.68,4.15,6.06,,,,,,
25/08/2018,1952,Mexican Primera Division Torneo Apertura,Club América,Pumas Unam,48.76,40.71,0.528,0.222,0.25,1.81,1.09,,,1.89,4.00,4.50,,,,,,
25/08/2018,1951,Major League Soccer,San Jose Earthquakes,Vancouver Whitecaps,23.55,25.56,0.4754,0.2903,0.2343,1.8,1.36,,,2.10,4.27,3.44,,,,,,
25/08/2018,1952,Mexican Primera Division Torneo Apertura,Necaxa,Tigres UANL,41.33,50.41,0.3304,0.3667,0.3029,1.13,1.2,,,3.03,3.30,2.73,,,,,,
26/08/2018,1874,Swedish Allsvenskan,BK Hacken,Brommapojkarna,44.06,12.31,0.8596,0.0286,0.1118,2.57,0.31,,,1.16,8.94,34.97,,,,,,
26/08/2018,1874,Swedish Allsvenskan,Östersunds FK,GIF Sundsvall,49.52,33.15,0.6308,0.1532,0.2159,1.93,0.83,,,1.59,4.63,6.53,,,,,,
26/08/2018,1874,Swedish Allsvenskan,Djurgardens IF,IF Elfsborg,48.92,32.64,0.6344,0.1404,0.2252,1.81,0.71,,,1.58,4.44,7.12,,,,,,
26/08/2018,1874,Swedish Allsvenskan,AIK,Trelleborgs FF,57.62,20.03,0.8764,0.0244,0.0992,2.72,0.3,,,1.14,10.08,40.98,,,,,,
26/08/2018,1859,Norwegian Tippeligaen,Molde,Ranheim,47.85,28.45,0.688,0.1348,0.1771,2.44,1,,,1.45,5.65,7.42,,,,,,
26/08/2018,1859,Norwegian Tippeligaen,Sandefjord,Lillestrom,14.21,24.8,0.3158,0.4193,0.265,1.21,1.44,,,3.17,3.77,2.38,,,,,,
26/08/2018,1859,Norwegian Tippeligaen,Haugesund,Stabaek,33.22,22.43,0.5977,0.1853,0.217,2.01,1.02,,,1.67,4.61,5.40,,,,,,
26/08/2018,1859,Norwegian Tippeligaen,Sarpsborg,Kristiansund BK,39.67,32.95,0.5397,0.2369,0.2233,1.98,1.25,,,1.85,4.48,4.22,,,,,,
26/08/2018,1952,Mexican Primera Division Torneo Apertura,Querétaro,Lobos de la BUAP,35.67,37.42,0.4144,0.2896,0.296,1.33,1.06,,,2.41,3.38,3.45,,,,,,
26/08/2018,1859,Norwegian Tippeligaen,Valerenga,SK Brann,27.21,41.57,0.2971,0.4439,0.259,1.2,1.52,,,3.37,3.86,2.25,,,,,,
26/08/2018,1952,Mexican Primera Division Torneo Apertura,Toluca,León,46.21,37.82,0.5256,0.2162,0.2582,1.72,1.01,,,1.90,3.87,4.63,,,,,,
26/08/2018,1952,Mexican Primera Division Torneo Apertura,Santos Laguna,Cruz Azul,46.3,49.95,0.3856,0.3312,0.2832,1.37,1.25,,,2.59,3.53,3.02,,,,,,
26/08/2018,1952,Mexican Primera Division Torneo Apertura,Veracruz,Tijuana,30.14,42.83,0.2964,0.3966,0.307,1.02,1.23,,,3.37,3.26,2.52,,,,,,
26/08/2018,1951,Major League Soccer,New York Red Bulls,DC United,43.56,28.98,0.6621,0.1456,0.1923,2.23,0.94,,,1.51,5.20,6.87,,,,,,
26/08/2018,1951,Major League Soccer,Portland Timbers,Seattle Sounders FC,36.94,32.79,0.5211,0.2209,0.258,1.57,0.93,,,1.92,3.88,4.53,,,,,,
27/08/2018,1859,Norwegian Tippeligaen,IK Start,Odd BK,13.77,30.18,0.2578,0.477,0.2652,1.03,1.5,,,3.88,3.77,2.10,,,,,,
27/08/2018,1874,Swedish Allsvenskan,IFK Norrkoping,IFK Goteborg,46.67,31.82,0.6215,0.1719,0.2066,2.09,1,,,1.61,4.84,5.82,,,,,,
27/08/2018,1874,Swedish Allsvenskan,Kalmar FF,Orebro SK,29.47,30.49,0.4534,0.2692,0.2774,1.37,0.98,,,2.21,3.60,3.71,,,,,,
27/08/2018,1874,Swedish Allsvenskan,Dalkurd FF,Hammarby,20.96,43.81,0.2176,0.5819,0.2004,1.34,2.27,,,4.60,4.99,1.72,,,,,,
29/08/2018,2105,Brasileiro Série A,Ceará,Bahía,37.46,47.89,0.3782,0.3389,0.2829,1.19,1.11,,,2.64,3.53,2.95,,,,,,
29/08/2018,2105,Brasileiro Série A,Atlético Paranaense,Vasco da Gama,46.91,42.81,0.5319,0.2193,0.2488,1.61,0.94,,,1.88,4.02,4.56,,,,,,
29/08/2018,1951,Major League Soccer,New York Red Bulls,Houston Dynamo,43.56,32.68,0.6143,0.1729,0.2128,2.02,0.97,,,1.63,4.70,5.78,,,,,,
29/08/2018,1951,Major League Soccer,DC United,Philadelphia Union,28.98,32.18,0.4549,0.308,0.2372,1.75,1.4,,,2.20,4.22,3.25,,,,,,
29/08/2018,1951,Major League Soccer,San Jose Earthquakes,FC Dallas,23.55,35.78,0.3532,0.3992,0.2475,1.44,1.55,,,2.83,4.04,2.51,,,,,,
29/08/2018,1951,Major League Soccer,Portland Timbers,Toronto FC,36.94,38.99,0.4841,0.2838,0.2321,1.83,1.36,,,2.07,4.31,3.52,,,,,,
31/08/2018,1874,Swedish Allsvenskan,Trelleborgs FF,IFK Norrkoping,20.03,46.67,0.1903,0.6035,0.2062,1.12,2.13,,,5.25,4.85,1.66,,,,,,
31/08/2018,1952,Mexican Primera Division Torneo Apertura,Morelia,Querétaro,39.84,35.67,0.4655,0.2477,0.2868,1.45,0.98,,,2.15,3.49,4.04,,,,,,
31/08/2018,1952,Mexican Primera Division Torneo Apertura,Tijuana,Necaxa,42.83,41.33,0.4467,0.2628,0.2905,1.4,1.01,,,2.24,3.44,3.81,,,,,,
31/08/2018,1952,Mexican Primera Division Torneo Apertura,Puebla,Monterrey,37.66,54.99,0.2648,0.4595,0.2757,1.1,1.53,,,3.78,3.63,2.18,,,,,,
01/09/2018,1859,Norwegian Tippeligaen,Stromsgodset,Tromso,32.5,38.58,0.4092,0.3474,0.2433,1.63,1.48,,,2.44,4.11,2.88,,,,,,
01/09/2018,1874,Swedish Allsvenskan,Brommapojkarna,Malmo FF,12.31,50.48,0.0977,0.7381,0.1642,0.76,2.41,,,10.24,6.09,1.35,,,,,,
01/09/2018,1874,Swedish Allsvenskan,AIK,BK Hacken,57.62,44.06,0.5972,0.1583,0.2445,1.66,0.72,,,1.67,4.09,6.32,,,,,,
01/09/2018,1874,Swedish Allsvenskan,Orebro SK,Östersunds FK,30.49,49.52,0.2677,0.486,0.2463,1.17,1.66,,,3.74,4.06,2.06,,,,,,
01/09/2018,2105,Brasileiro Série A,Sport Recife,Paraná,41.92,36.34,0.543,0.1894,0.2677,1.46,0.74,,,1.84,3.74,5.28,,,,,,
01/09/2018,2105,Brasileiro Série A,Grêmio,Botafogo,57.52,45.32,0.6151,0.1298,0.2552,1.52,0.54,,,1.63,3.92,7.70,,,,,,
01/09/2018,2105,Brasileiro Série A,Vítoria,América Mineiro,39.75,38.92,0.4973,0.2563,0.2463,1.63,1.1,,,2.01,4.06,3.90,,,,,,
01/09/2018,2105,Brasileiro Série A,Atlético Paranaense,Bahía,46.91,47.89,0.4778,0.2637,0.2585,1.5,1.05,,,2.09,3.87,3.79,,,,,,
01/09/2018,2105,Brasileiro Série A,Chapecoense AF,Palmeiras,44.82,59.09,0.345,0.3749,0.2801,1.14,1.2,,,2.90,3.57,2.67,,,,,,
01/09/2018,2105,Brasileiro Série A,Flamengo,Ceará,60.51,37.46,0.717,0.0811,0.2019,1.86,0.45,,,1.39,4.95,12.33,,,,,,
01/09/2018,2105,Brasileiro Série A,Vasco da Gama,Santos,42.81,49.14,0.4194,0.3127,0.2679,1.36,1.14,,,2.38,3.73,3.20,,,,,,
01/09/2018,2105,Brasileiro Série A,Corinthians,Atletico Mineiro,51.38,52.82,0.4864,0.2701,0.2436,1.65,1.17,,,2.06,4.11,3.70,,,,,,
01/09/2018,2105,Brasileiro Série A,Cruzeiro,Internacional,52.51,56.82,0.4366,0.2632,0.3001,1.18,0.85,,,2.29,3.33,3.80,,,,,,
01/09/2018,2105,Brasileiro Série A,São Paulo,Fluminense,57.25,46.9,0.5954,0.1652,0.2394,1.68,0.75,,,1.68,4.18,6.05,,,,,,
01/09/2018,1951,Major League Soccer,Seattle Sounders FC,Sporting Kansas City,32.79,38.58,0.4469,0.2826,0.2705,1.42,1.07,,,2.24,3.70,3.54,,,,,,
01/09/2018,1952,Mexican Primera Division Torneo Apertura,Cruz Azul,Veracruz,49.95,30.14,0.6317,0.1207,0.2476,1.72,0.6,,,1.58,4.04,8.29,,,,,,
01/09/2018,4582,National Women's Soccer League,Washington Spirit,Sky Blue FC,30.8,29.61,0.4623,0.2593,0.2785,1.46,1.02,,,2.16,3.59,3.86,,,,,,
01/09/2018,1951,Major League Soccer,Orlando City SC,Philadelphia Union,24.49,32.18,0.3957,0.3718,0.2325,1.7,1.65,,,2.53,4.30,2.69,,,,,,
01/09/2018,1951,Major League Soccer,Montreal Impact,New York Red Bulls,27.04,43.56,0.324,0.4222,0.2537,1.31,1.53,,,3.09,3.94,2.37,,,,,,
01/09/2018,1951,Major League Soccer,New England Revolution,Portland Timbers,28.63,36.94,0.4002,0.3524,0.2474,1.55,1.44,,,2.50,4.04,2.84,,,,,,
01/09/2018,1952,Mexican Primera Division Torneo Apertura,Tigres UANL,Atlas,50.41,36.61,0.5712,0.1583,0.2704,1.59,0.7,,,1.75,3.70,6.32,,,,,,
01/09/2018,1951,Major League Soccer,Toronto FC,Los Angeles FC,38.99,34.16,0.5532,0.2372,0.2096,2.16,1.37,,,1.81,4.77,4.22,,,,,,
01/09/2018,1951,Major League Soccer,FC Dallas,Houston Dynamo,35.78,32.68,0.5314,0.2348,0.2338,1.82,1.14,,,1.88,4.28,4.26,,,,,,
01/09/2018,1951,Major League Soccer,Columbus Crew,New York City FC,34.56,43.44,0.4118,0.3297,0.2585,1.47,1.29,,,2.43,3.87,3.03,,,,,,
01/09/2018,1952,Mexican Primera Division Torneo Apertura,León,Pumas Unam,37.82,40.71,0.4104,0.3301,0.2595,1.62,1.43,,,2.44,3.85,3.03,,,,,,
01/09/2018,1952,Mexican Primera Division Torneo Apertura,Guadalajara,Pachuca,39.21,42.12,0.4024,0.3061,0.2915,1.34,1.13,,,2.49,3.43,3.27,,,,,,
01/09/2018,1951,Major League Soccer,Vancouver Whitecaps,San Jose Earthquakes,25.56,23.55,0.5178,0.2541,0.2282,1.9,1.27,,,1.93,4.38,3.94,,,,,,
01/09/2018,1951,Major League Soccer,Real Salt Lake,Los Angeles Galaxy,27.95,35.76,0.4136,0.3577,0.2287,1.79,1.65,,,2.42,4.37,2.80,,,,,,
02/09/2018,1874,Swedish Allsvenskan,Dalkurd FF,IFK Goteborg,20.96,31.82,0.3255,0.443,0.2315,1.51,1.79,,,3.07,4.32,2.26,,,,,,
02/09/2018,1874,Swedish Allsvenskan,Hammarby,Djurgardens IF,43.81,48.92,0.3841,0.3582,0.2577,1.41,1.36,,,2.60,3.88,2.79,,,,,,
02/09/2018,1874,Swedish Allsvenskan,GIF Sundsvall,IK Sirius,33.15,22.37,0.6082,0.1858,0.2059,2.13,1.09,,,1.64,4.86,5.38,,,,,,
02/09/2018,1874,Swedish Allsvenskan,IF Elfsborg,Kalmar FF,32.64,29.47,0.4769,0.2464,0.2768,1.39,0.92,,,2.10,3.61,4.06,,,,,,
02/09/2018,1859,Norwegian Tippeligaen,Bodo/Glimt,Sarpsborg,26.33,39.67,0.3417,0.4029,0.2555,1.36,1.49,,,2.93,3.91,2.48,,,,,,
02/09/2018,1859,Norwegian Tippeligaen,Odd BK,Molde,30.18,47.85,0.3034,0.4425,0.2541,1.26,1.57,,,3.30,3.94,2.26,,,,,,
02/09/2018,1859,Norwegian Tippeligaen,Stabaek,Sandefjord,22.43,14.21,0.587,0.187,0.226,1.9,0.97,,,1.70,4.42,5.35,,,,,,
02/09/2018,1859,Norwegian Tippeligaen,SK Brann,Ranheim,41.57,28.45,0.6381,0.1521,0.2098,2.03,0.88,,,1.57,4.77,6.57,,,,,,
02/09/2018,1859,Norwegian Tippeligaen,Rosenborg,Haugesund,53.97,33.22,0.7047,0.0963,0.199,1.98,0.57,,,1.42,5.03,10.38,,,,,,
02/09/2018,1859,Norwegian Tippeligaen,Kristiansund BK,IK Start,32.95,13.77,0.7467,0.0835,0.1697,2.27,0.61,,,1.34,5.89,11.98,,,,,,
02/09/2018,1952,Mexican Primera Division Torneo Apertura,Toluca,Santos Laguna,46.21,46.3,0.4387,0.2901,0.2712,1.55,1.21,,,2.28,3.69,3.45,,,,,,
02/09/2018,1859,Norwegian Tippeligaen,Lillestrom,Valerenga,24.8,27.21,0.4481,0.2958,0.2561,1.56,1.22,,,2.23,3.90,3.38,,,,,,
02/09/2018,1952,Mexican Primera Division Torneo Apertura,Lobos de la BUAP,Club América,37.42,48.76,0.3181,0.4035,0.2784,1.25,1.44,,,3.14,3.59,2.48,,,,,,
02/09/2018,1951,Major League Soccer,DC United,Atlanta United FC,28.98,45.86,0.312,0.4533,0.2347,1.44,1.77,,,3.21,4.26,2.21,,,,,,
05/09/2018,2105,Brasileiro Série A,Ceará,Corinthians,37.46,51.38,0.3409,0.3606,0.2985,1.04,1.08,,,2.93,3.35,2.77,,,,,,
05/09/2018,2105,Brasileiro Série A,Fluminense,Vítoria,46.9,39.75,0.5686,0.1992,0.2322,1.78,0.95,,,1.76,4.31,5.02,,,,,,
05/09/2018,2105,Brasileiro Série A,América Mineiro,Vasco da Gama,38.92,42.81,0.4457,0.29,0.2643,1.43,1.1,,,2.24,3.78,3.45,,,,,,
05/09/2018,2105,Brasileiro Série A,Botafogo,Cruzeiro,45.32,52.51,0.4067,0.3041,0.2891,1.2,1,,,2.46,3.46,3.29,,,,,,
05/09/2018,2105,Brasileiro Série A,Bahía,Sport Recife,47.89,41.92,0.5509,0.2042,0.2449,1.65,0.9,,,1.82,4.08,4.90,,,,,,
05/09/2018,2105,Brasileiro Série A,Palmeiras,Atlético Paranaense,59.09,46.91,0.6156,0.1586,0.2258,1.8,0.79,,,1.62,4.43,6.31,,,,,,
05/09/2018,2105,Brasileiro Série A,Atletico Mineiro,São Paulo,52.82,57.25,0.4319,0.326,0.242,1.61,1.37,,,2.32,4.13,3.07,,,,,,
05/09/2018,2105,Brasileiro Série A,Paraná,Chapecoense AF,36.34,44.82,0.3918,0.3003,0.3079,1.08,0.91,,,2.55,3.25,3.33,,,,,,
05/09/2018,2105,Brasileiro Série A,Internacional,Flamengo,56.82,60.51,0.4496,0.2653,0.2851,1.28,0.91,,,2.22,3.51,3.77,,,,,,
05/09/2018,2105,Brasileiro Série A,Santos,Grêmio,49.14,57.52,0.388,0.3096,0.3023,1.1,0.95,,,2.58,3.31,3.23,,,,,,
05/09/2018,1951,Major League Soccer,New York City FC,New England Revolution,43.44,28.63,0.6584,0.1454,0.1962,2.17,0.91,,,1.52,5.10,6.88,,,,,,
07/09/2018,4582,National Women's Soccer League,Portland Thorns,Seattle Reign FC,55.53,49.44,0.5022,0.216,0.2818,1.46,0.86,,,1.99,3.55,4.63,,,,,,
08/09/2018,4582,National Women's Soccer League,Sky Blue FC,Orlando Pride,29.61,47.25,0.2787,0.4882,0.2331,1.43,1.95,,,3.59,4.29,2.05,,,,,,
08/09/2018,2105,Brasileiro Série A,Atletico Mineiro,Atlético Paranaense,52.82,46.91,0.5474,0.2289,0.2237,1.89,1.15,,,1.83,4.47,4.37,,,,,,
08/09/2018,2105,Brasileiro Série A,Fluminense,Botafogo,46.9,45.32,0.5026,0.2336,0.2638,1.48,0.91,,,1.99,3.79,4.28,,,,,,
08/09/2018,2105,Brasileiro Série A,Paraná,Santos,36.34,49.14,0.353,0.3541,0.2929,1.09,1.09,,,2.83,3.41,2.82,,,,,,
08/09/2018,2105,Brasileiro Série A,Internacional,Grêmio,56.82,57.52,0.4665,0.2238,0.3097,1.16,0.71,,,2.14,3.23,4.47,,,,,,
08/09/2018,2105,Brasileiro Série A,Vítoria,Vasco da Gama,39.75,42.81,0.4551,0.297,0.2479,1.58,1.23,,,2.20,4.03,3.37,,,,,,
08/09/2018,2105,Brasileiro Série A,Sport Recife,Cruzeiro,41.92,52.51,0.3723,0.3421,0.2856,1.17,1.11,,,2.69,3.50,2.92,,,,,,
08/09/2018,2105,Brasileiro Série A,América Mineiro,Ceará,38.92,37.46,0.4992,0.2248,0.276,1.38,0.83,,,2.00,3.62,4.45,,,,,,
08/09/2018,2105,Brasileiro Série A,Palmeiras,Corinthians,59.09,51.38,0.5624,0.1861,0.2515,1.58,0.79,,,1.78,3.98,5.37,,,,,,
08/09/2018,2105,Brasileiro Série A,São Paulo,Bahía,57.25,47.89,0.5879,0.175,0.237,1.71,0.81,,,1.70,4.22,5.71,,,,,,
08/09/2018,2105,Brasileiro Série A,Flamengo,Chapecoense AF,60.51,44.82,0.644,0.1227,0.2333,1.68,0.57,,,1.55,4.29,8.15,,,,,,
08/09/2018,4582,National Women's Soccer League,Utah Royals FC,Chicago Red Stars,39.84,49.59,0.3548,0.3274,0.3177,1.07,1.01,,,2.82,3.15,3.05,,,,,,
08/09/2018,1951,Major League Soccer,New York City FC,DC United,43.44,28.98,0.6598,0.1484,0.1918,2.25,0.97,,,1.52,5.21,6.74,,,,,,
08/09/2018,4582,National Women's Soccer League,North Carolina FC,Houston Dash,68.49,41.37,0.7774,0.067,0.1555,2.44,0.57,,,1.29,6.43,14.93,,,,,,
08/09/2018,1951,Major League Soccer,Sporting Kansas City,Orlando City SC,38.58,24.49,0.6706,0.1446,0.1848,2.34,1,,,1.49,5.41,6.92,,,,,,
08/09/2018,1951,Major League Soccer,Portland Timbers,Colorado Rapids,36.94,21.9,0.6627,0.1308,0.2065,2,0.75,,,1.51,4.84,7.65,,,,,,
12/09/2018,1951,Major League Soccer,DC United,Minnesota United FC,28.98,23.23,0.5746,0.2178,0.2076,2.17,1.28,,,1.74,4.82,4.59,,,,,,
14/09/2018,1952,Mexican Primera Division Torneo Apertura,Veracruz,Toluca,30.14,46.21,0.2716,0.4369,0.2915,1.03,1.39,,,3.68,3.43,2.29,,,,,,
14/09/2018,1952,Mexican Primera Division Torneo Apertura,Santos Laguna,León,46.3,37.82,0.5264,0.2257,0.248,1.83,1.12,,,1.90,4.03,4.43,,,,,,
15/09/2018,1874,Swedish Allsvenskan,Orebro SK,GIF Sundsvall,30.49,33.15,0.4268,0.3141,0.2591,1.48,1.23,,,2.34,3.86,3.18,,,,,,
15/09/2018,1859,Norwegian Tippeligaen,Haugesund,SK Brann,33.22,41.57,0.3591,0.3739,0.267,1.31,1.34,,,2.78,3.75,2.67,,,,,,
15/09/2018,1874,Swedish Allsvenskan,Östersunds FK,Malmo FF,49.52,50.48,0.4484,0.2953,0.2563,1.53,1.19,,,2.23,3.90,3.39,,,,,,
15/09/2018,2105,Brasileiro Série A,Santos,São Paulo,49.14,57.25,0.402,0.3232,0.2748,1.29,1.12,,,2.49,3.64,3.09,,,,,,
15/09/2018,2105,Brasileiro Série A,Chapecoense AF,Internacional,44.82,56.82,0.3597,0.3374,0.3028,1.05,1.01,,,2.78,3.30,2.96,,,,,,
15/09/2018,2105,Brasileiro Série A,Botafogo,América Mineiro,45.32,38.92,0.5556,0.1935,0.251,1.59,0.82,,,1.80,3.98,5.17,,,,,,
